latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
8.38305,80.16289,343,0.53,0.5,2026-08-31,0731,N21,nominal,2.0NRT,304.62,14.97,D
8.38223,80.15819,339.04,0.53,0.5,2026-08-31,0731,N21,nominal,2.0NRT,303.09,14.97,D
8.41513,80.32014,334.19,0.51,0.5,2026-08-31,0731,N21,nominal,2.0NRT,303.8,7.71,D
8.38678,80.1574,341.99,0.53,0.5,2026-08-31,0731,N21,nominal,2.0NRT,303.55,14.97,D
8.38596,80.15272,340.08,0.53,0.5,2026-08-31,0731,N21,nominal,2.0NRT,301.55,8.28,D
8.51288,80.859,339.11,0.47,0.48,2026-08-31,0731,N21,nominal,2.0NRT,303.36,5.04,D
8.50709,80.82535,336.44,0.47,0.48,2026-08-31,0731,N21,nominal,2.0NRT,302.69,5.68,D
8.43551,80.33078,340.64,0.51,0.5,2026-08-31,0731,N21,nominal,2.0NRT,300.02,4.88,D
8.54822,80.88338,354.59,0.47,0.48,2026-08-31,0731,N21,nominal,2.0NRT,304.02,20.54,D
8.53608,80.81186,331.27,0.47,0.48,2026-08-31,0731,N21,low,2.0NRT,302.24,2.78,D
8.43957,80.19196,337.9,0.52,0.5,2026-08-31,0731,N21,nominal,2.0NRT,301.65,6.35,D
8.61808,81.14131,350.06,0.45,0.47,2026-08-31,0731,N21,nominal,2.0NRT,302.52,5.33,D
8.55718,80.77786,338.25,0.48,0.48,2026-08-31,0731,N21,nominal,2.0NRT,303.07,6.43,D
8.56803,80.78912,330.47,0.48,0.48,2026-08-31,0731,N21,low,2.0NRT,302.19,2.05,D
8.55086,80.68662,350.81,0.48,0.48,2026-08-31,0731,N21,nominal,2.0NRT,304.54,8.31,D
8.55154,80.68698,349.54,0.48,0.48,2026-08-31,0731,N21,nominal,2.0NRT,303.56,8.76,D
8.55804,80.67258,333.16,0.48,0.48,2026-08-31,0731,N21,low,2.0NRT,303.49,3.2,D
8.55408,80.62409,339.39,0.49,0.48,2026-08-31,0731,N21,nominal,2.0NRT,301.67,11.28,D
8.623,80.99452,332.24,0.46,0.47,2026-08-31,0731,N21,low,2.0NRT,303.12,2.32,D
8.5942,80.82852,340.94,0.47,0.48,2026-08-31,0731,N21,nominal,2.0NRT,305.89,10.15,D
8.59348,80.82437,340.4,0.47,0.48,2026-08-31,0731,N21,nominal,2.0NRT,303.75,8.66,D
8.55849,80.62339,349.02,0.49,0.48,2026-08-31,0731,N21,nominal,2.0NRT,307.73,11.28,D
8.65302,80.98958,341.78,0.46,0.47,2026-08-31,0731,N21,nominal,2.0NRT,303.82,4.38,D
8.62025,80.79829,335.26,0.47,0.48,2026-08-31,0731,N21,nominal,2.0NRT,301.4,10.61,D
8.66218,81.01741,333.19,0.46,0.47,2026-08-31,0731,N21,low,2.0NRT,306.17,4.02,D
8.60188,80.66514,330.13,0.48,0.48,2026-08-31,0731,N21,low,2.0NRT,303.7,5.77,D
8.60311,80.56652,334.39,0.49,0.49,2026-08-31,0731,N21,nominal,2.0NRT,300.61,5.92,D
8.68784,81.01306,333.47,0.46,0.47,2026-08-31,0731,N21,low,2.0NRT,308.4,4.86,D
8.59065,80.41304,345.04,0.5,0.49,2026-08-31,0731,N21,nominal,2.0NRT,302.86,7.92,D
8.6758,80.83646,334.68,0.47,0.48,2026-08-31,0731,N21,nominal,2.0NRT,304.62,3.21,D
8.68184,80.76595,333.3,0.47,0.48,2026-08-31,0731,N21,nominal,2.0NRT,300.93,2.39,D
8.68315,80.76617,339.75,0.47,0.48,2026-08-31,0731,N21,nominal,2.0NRT,301.2,2.19,D
8.62995,80.38409,332.97,0.5,0.49,2026-08-31,0731,N21,nominal,2.0NRT,301.43,8.8,D
8.73659,80.97143,331.55,0.46,0.47,2026-08-31,0731,N21,low,2.0NRT,305.12,5.75,D
8.70029,80.65791,338.88,0.48,0.48,2026-08-31,0731,N21,nominal,2.0NRT,302.49,7.16,D
8.19619,77.55958,330.48,0.4,0.6,2026-08-31,0731,N21,nominal,2.0NRT,293.99,3.4,D
8.68145,80.28164,333.86,0.51,0.49,2026-08-31,0731,N21,low,2.0NRT,304.54,6.77,D
8.71056,80.42584,333.21,0.5,0.49,2026-08-31,0731,N21,low,2.0NRT,305.36,9.1,D
8.86551,80.88265,341.98,0.46,0.47,2026-08-31,0731,N21,nominal,2.0NRT,305.47,11.19,D
8.8648,80.87851,330.48,0.46,0.47,2026-08-31,0731,N21,low,2.0NRT,301.83,11.19,D
8.80248,80.43476,338.61,0.5,0.49,2026-08-31,0731,N21,nominal,2.0NRT,303.56,5.73,D
8.85929,80.74162,335.47,0.47,0.48,2026-08-31,0731,N21,low,2.0NRT,309.55,76.14,D
8.91246,80.88351,330.63,0.46,0.47,2026-08-31,0731,N21,low,2.0NRT,302.96,1.73,D
8.85157,80.38142,342.74,0.5,0.49,2026-08-31,0731,N21,nominal,2.0NRT,306.84,8.64,D
8.88955,80.52087,335.88,0.49,0.48,2026-08-31,0731,N21,nominal,2.0NRT,305.24,4.36,D
8.90189,80.48717,340.04,0.49,0.49,2026-08-31,0731,N21,nominal,2.0NRT,303.36,5.56,D
8.97073,80.75806,331.68,0.47,0.48,2026-08-31,0731,N21,low,2.0NRT,305.78,6.77,D
8.91413,80.42585,349.56,0.5,0.49,2026-08-31,0731,N21,nominal,2.0NRT,304.37,18.71,D
8.91856,80.42508,342.21,0.5,0.49,2026-08-31,0731,N21,nominal,2.0NRT,303.72,7.11,D
9.04075,80.45049,340.34,0.49,0.49,2026-08-31,0731,N21,nominal,2.0NRT,302.43,8.69,D
9.02162,80.11128,332.81,0.52,0.5,2026-08-31,0731,N21,low,2.0NRT,306.54,8.25,D
9.10929,80.50784,335.01,0.49,0.48,2026-08-31,0731,N21,nominal,2.0NRT,306.82,6.19,D
9.1948,80.65673,342.05,0.47,0.48,2026-08-31,0731,N21,nominal,2.0NRT,304.02,5.81,D
9.22388,80.69515,338.34,0.47,0.48,2026-08-31,0731,N21,nominal,2.0NRT,308.05,7.24,D
9.18292,80.30522,346.26,0.5,0.49,2026-08-31,0731,N21,nominal,2.0NRT,307.74,7.77,D
9.18737,80.30444,340.18,0.5,0.49,2026-08-31,0731,N21,nominal,2.0NRT,306.14,3.69,D
8.73938,77.75655,342.22,0.38,0.59,2026-08-31,0731,N21,nominal,2.0NRT,300.04,3.62,D
9.26718,80.71373,335.31,0.47,0.48,2026-08-31,0731,N21,nominal,2.0NRT,304.53,5.89,D
9.2866,80.72333,339.12,0.47,0.48,2026-08-31,0731,N21,nominal,2.0NRT,303.66,6.22,D
9.30883,80.43028,340.98,0.49,0.48,2026-08-31,0731,N21,nominal,2.0NRT,301.88,5.16,D
9.41315,80.40452,331.74,0.49,0.48,2026-08-31,0731,N21,low,2.0NRT,304.03,4.13,D
9.41239,80.40015,342.7,0.49,0.48,2026-08-31,0731,N21,nominal,2.0NRT,305.44,8.5,D
9.41755,80.40376,334.45,0.49,0.48,2026-08-31,0731,N21,low,2.0NRT,305.1,4.13,D
9.42924,80.39275,344.1,0.49,0.48,2026-08-31,0731,N21,nominal,2.0NRT,305.97,10.52,D
9.4262,80.37522,332.58,0.49,0.49,2026-08-31,0731,N21,low,2.0NRT,305.5,4.35,D
9.4417,80.38611,333.88,0.49,0.48,2026-08-31,0731,N21,low,2.0NRT,305.23,3.15,D
9.44836,80.39847,332.98,0.49,0.48,2026-08-31,0731,N21,low,2.0NRT,305.51,3.02,D
9.45276,80.39771,342.11,0.49,0.48,2026-08-31,0731,N21,nominal,2.0NRT,305.09,3.02,D
8.93458,77.4248,331.74,0.4,0.6,2026-08-31,0731,N21,nominal,2.0NRT,296.67,2.81,D
8.95756,77.42812,343.07,0.4,0.6,2026-08-31,0731,N21,nominal,2.0NRT,299.6,7.03,D
8.95907,77.42636,336.72,0.4,0.6,2026-08-31,0731,N21,nominal,2.0NRT,299.34,6.43,D
9.22205,78.65817,333.87,0.32,0.55,2026-08-31,0731,N21,low,2.0NRT,305.2,1.05,D
9.20535,78.30312,332.69,0.34,0.56,2026-08-31,0731,N21,nominal,2.0NRT,302.34,1.84,D
9.52986,78.55909,344.82,0.32,0.55,2026-08-31,0731,N21,nominal,2.0NRT,295.68,10.57,D
9.41918,77.50965,335.16,0.38,0.59,2026-08-31,0731,N21,nominal,2.0NRT,299.91,2.45,D
9.71414,78.92452,340.23,0.61,0.53,2026-08-31,0731,N21,nominal,2.0NRT,296.96,2.93,D
9.7306,78.41191,337.64,0.33,0.55,2026-08-31,0731,N21,nominal,2.0NRT,294.09,2.59,D
9.76943,78.36863,332.83,0.33,0.55,2026-08-31,0731,N21,nominal,2.0NRT,289.29,3.13,D
9.6418,77.65417,330.61,0.37,0.58,2026-08-31,0731,N21,nominal,2.0NRT,299.92,2.09,D
9.65658,77.64974,339.31,0.37,0.58,2026-08-31,0731,N21,nominal,2.0NRT,304.18,7.4,D
9.65597,77.64645,331.61,0.37,0.58,2026-08-31,0731,N21,low,2.0NRT,303.13,4.33,D
9.8097,77.88875,340.38,0.36,0.57,2026-08-31,0731,N21,nominal,2.0NRT,307.56,4.27,D
10.04896,78.97438,339.72,0.59,0.53,2026-08-31,0731,N21,nominal,2.0NRT,301.32,8.45,D
11.39743,78.70004,354.25,0.59,0.53,2026-08-31,0731,N21,nominal,2.0NRT,286.76,14.75,D
12.1731,79.82799,339.93,0.48,0.48,2026-08-31,0731,N21,nominal,2.0NRT,294.09,8.65,D
12.58453,79.64104,332.82,0.49,0.48,2026-08-31,0731,N21,nominal,2.0NRT,297.71,1.87,D
12.70339,79.7732,340.67,0.47,0.48,2026-08-31,0731,N21,nominal,2.0NRT,298.26,6.14,D
13.29946,79.8628,341.58,0.46,0.47,2026-08-31,0733,N21,nominal,2.0NRT,299.8,2.73,D
13.3195,79.92703,339.93,0.45,0.47,2026-08-31,0733,N21,nominal,2.0NRT,295.66,5.81,D
13.31914,79.92836,337.11,0.45,0.47,2026-08-31,0733,N21,nominal,2.0NRT,295.25,7.56,D
13.41108,80.26926,332.33,0.43,0.46,2026-08-31,0733,N21,nominal,2.0NRT,296.76,1.98,D
12.81064,76.9621,329.86,0.36,0.58,2026-08-31,0733,N21,nominal,2.0NRT,275.93,5.58,D
13.38021,79.70301,333.34,0.47,0.47,2026-08-31,0733,N21,nominal,2.0NRT,298.87,4.52,D
13.46564,79.86813,341.58,0.45,0.47,2026-08-31,0733,N21,nominal,2.0NRT,297.63,10.54,D
13.82067,79.34486,341.88,0.48,0.48,2026-08-31,0733,N21,nominal,2.0NRT,281.74,8.45,D
13.81982,79.34018,332.98,0.48,0.48,2026-08-31,0733,N21,nominal,2.0NRT,281.5,8.45,D
22.79767,86.20526,330.49,0.43,0.38,2026-08-31,0735,N21,nominal,2.0NRT,284.14,4.82,D
25.30671,56.37373,335.05,0.4,0.37,2026-08-31,0917,N21,low,2.0NRT,308.31,5.48,D
27.71215,68.49017,367,0.44,0.63,2026-08-31,0917,N21,high,2.0NRT,302.57,8.24,D
27.71182,68.48566,336.18,0.44,0.63,2026-08-31,0917,N21,nominal,2.0NRT,301.11,8.24,D
28.18835,67.79112,341.14,0.41,0.6,2026-08-31,0917,N21,nominal,2.0NRT,304.16,3.05,D
27.15989,56.10014,347.29,0.39,0.36,2026-08-31,0917,N21,nominal,2.0NRT,316.36,20.18,D
29.98743,55.8544,346.53,0.39,0.36,2026-08-31,0920,N21,nominal,2.0NRT,315.12,6.77,D
37.03439,62.41856,342.24,0.49,0.48,2026-08-31,0920,N21,low,2.0NRT,313.98,16.13,D
37.0334,62.41651,342.33,0.49,0.48,2026-08-31,0920,N21,low,2.0NRT,314.9,16.43,D
37.11433,62.36713,348.93,0.48,0.48,2026-08-31,0920,N21,nominal,2.0NRT,323.37,25.03,D
37.11385,62.36169,345.24,0.48,0.48,2026-08-31,0920,N21,nominal,2.0NRT,314.4,25.03,D
37.11876,62.36653,343.24,0.48,0.48,2026-08-31,0920,N21,low,2.0NRT,315.7,25.03,D
37.10186,60.57857,340.61,0.39,0.44,2026-08-31,0920,N21,nominal,2.0NRT,309.96,3.55,D
37.48169,61.79168,340.39,0.45,0.47,2026-08-31,0920,N21,nominal,2.0NRT,311.68,2.73,D
37.61055,61.60607,338.52,0.45,0.47,2026-08-31,0922,N21,low,2.0NRT,311.77,3.72,D
36.9456,54.88836,343.88,0.38,0.36,2026-08-31,0922,N21,nominal,2.0NRT,304.47,4.85,D
37.29079,55.38529,340.9,0.39,0.36,2026-08-31,0922,N21,nominal,2.0NRT,308.01,8.81,D
37.28923,55.3274,332.09,0.39,0.36,2026-08-31,0922,N21,low,2.0NRT,305.91,2.17,D
37.82732,59.06958,334.9,0.51,0.41,2026-08-31,0922,N21,low,2.0NRT,308.79,6.71,D
37.38682,55.24876,335.11,0.39,0.36,2026-08-31,0922,N21,low,2.0NRT,307.22,1.64,D
39.48106,65.05426,331.49,0.36,0.57,2026-08-31,0922,N21,low,2.0NRT,305.45,2.14,D
38.68082,54.31379,338.55,0.38,0.36,2026-08-31,0922,N21,nominal,2.0NRT,303.29,2.52,D
39.27302,56.25076,344.15,0.41,0.37,2026-08-31,0922,N21,nominal,2.0NRT,307.58,8.93,D
39.27705,56.25479,335.23,0.41,0.37,2026-08-31,0922,N21,low,2.0NRT,306.72,8.93,D
39.27662,56.25204,344.22,0.42,0.37,2026-08-31,0922,N21,nominal,2.0NRT,306.2,4.18,D
39.31827,55.75347,339.88,0.4,0.37,2026-08-31,0922,N21,nominal,2.0NRT,310.85,12.21,D
39.32088,55.73613,346.18,0.4,0.37,2026-08-31,0922,N21,nominal,2.0NRT,306.81,5.28,D
39.32362,55.73073,337.65,0.4,0.37,2026-08-31,0922,N21,nominal,2.0NRT,307.34,5.65,D
22.05649,59.34969,340.69,0.39,0.36,2026-08-31,0915,N21,low,2.0NRT,314.9,5.51,D
24.50512,56.60691,348.52,0.4,0.37,2026-08-31,0917,N21,low,2.0NRT,316.09,20.63,D
25.87093,62.51902,341.38,0.55,0.42,2026-08-31,0917,N21,low,2.0NRT,311.4,12.92,D
8.85866,101.26748,300.77,0.57,0.43,2026-08-31,1826,N21,nominal,2.0NRT,270.03,0.76,N
7.24992,100.41132,312.33,0.41,0.45,2026-08-31,1826,N21,nominal,2.0NRT,289.94,2.13,N
7.24887,100.41868,308.05,0.41,0.45,2026-08-31,1826,N21,nominal,2.0NRT,290.43,1.6,N
7.21896,100.22725,304.29,0.42,0.45,2026-08-31,1826,N21,nominal,2.0NRT,281.79,0.62,N
39.40258,99.85577,367,0.51,0.66,2026-08-31,1817,N21,high,2.0NRT,293.12,14.26,N
39.40229,99.85733,352.79,0.51,0.66,2026-08-31,1817,N21,nominal,2.0NRT,291.08,12.07,N
39.40251,99.85125,313.39,0.51,0.66,2026-08-31,1817,N21,nominal,2.0NRT,289.76,9.33,N
36.58909,101.48635,306.64,0.4,0.6,2026-08-31,1817,N21,nominal,2.0NRT,283.34,1.54,N
36.58851,101.48812,296.69,0.4,0.6,2026-08-31,1817,N21,nominal,2.0NRT,283.4,1.8,N
36.56961,101.52766,298.96,0.39,0.6,2026-08-31,1817,N21,nominal,2.0NRT,282.5,1.51,N
36.43761,101.60366,295.08,0.39,0.59,2026-08-31,1817,N21,nominal,2.0NRT,280.38,0.95,N
26.62263,101.45623,295.25,0.63,0.54,2026-08-31,1821,N21,nominal,2.0NRT,276.8,0.93,N
26.62164,101.45522,295.3,0.63,0.54,2026-08-31,1821,N21,nominal,2.0NRT,280.19,2.1,N
26.57671,101.66453,333.05,0.61,0.53,2026-08-31,1821,N21,nominal,2.0NRT,291.09,9.97,N
26.56574,101.67582,307.14,0.61,0.53,2026-08-31,1821,N21,nominal,2.0NRT,292.58,4.38,N
22.63056,100.73275,301.77,0.63,0.54,2026-08-31,1821,N21,nominal,2.0NRT,286.47,1.36,N
13.8191,79.35138,304.87,0.43,0.38,2026-08-31,2006,N21,nominal,2.0NRT,292.17,2.95,N
13.82083,79.35246,308.89,0.43,0.38,2026-08-31,2006,N21,nominal,2.0NRT,292.28,2.29,N
13.7698,79.52962,315.63,0.42,0.38,2026-08-31,2006,N21,nominal,2.0NRT,293.75,3.59,N
13.39139,80.10024,308.06,0.4,0.37,2026-08-31,2006,N21,nominal,2.0NRT,289.62,1.4,N
13.62572,78.44389,308.4,0.47,0.4,2026-08-31,2006,N21,nominal,2.0NRT,289.97,0.99,N
13.39185,80.07369,307.57,0.41,0.37,2026-08-31,2006,N21,nominal,2.0NRT,292.82,1.15,N
13.62445,78.44543,303.26,0.47,0.4,2026-08-31,2006,N21,nominal,2.0NRT,290.03,1.39,N
13.04406,77.66707,304.66,0.51,0.41,2026-08-31,2006,N21,nominal,2.0NRT,288.69,0.53,N
12.80597,77.4342,303.35,0.52,0.42,2026-08-31,2006,N21,nominal,2.0NRT,281.03,1.99,N
12.17032,78.99065,297.43,0.43,0.38,2026-08-31,2008,N21,nominal,2.0NRT,286.67,1.61,N
11.81635,77.91774,305.18,0.48,0.4,2026-08-31,2008,N21,nominal,2.0NRT,293.35,1.96,N
11.26925,80.00533,313.95,0.4,0.37,2026-08-31,2008,N21,nominal,2.0NRT,284.5,1.18,N
11.0839,78.75246,309.64,0.43,0.38,2026-08-31,2008,N21,nominal,2.0NRT,293.1,1.03,N
11.08219,78.75288,315.78,0.43,0.38,2026-08-31,2008,N21,nominal,2.0NRT,292.3,1.2,N
